lamb_air,flux
8465.173906417422,0.9926359
8465.273879384435,0.9952874
8465.373852351442,0.9979809
8465.473825318444,0.99499846
8465.57379828544,0.98624414
8465.673771252432,0.98525333
8465.773744219417,0.9922687
8465.873717186398,1.0010426
8465.973690153372,1.0017359
8466.07366312034,0.9975233
8466.173636087304,1.0030825
8466.273609054264,1.0045832
8466.373582021217,0.9989031
8466.473554988164,0.9895804
8466.573527955106,0.9867858
8466.673500922043,0.9924016
8466.773473888976,0.9930247
8466.873446855901,1.002341
8466.973419822822,1.0091686
8467.073392789734,1.0115259
8467.173365756646,1.0084609
8467.273338723551,1.010271
8467.373311690448,1.0004787
8467.473284657342,0.99054646
8467.57325762423,0.99048
8467.673230591112,0.98258835
8467.77320355799,0.974001
8467.873176524861,0.9577074
8467.973149491729,0.93231386
8468.073122458587,0.90881574
8468.173095425444,0.8870165
8468.273068392295,0.87014925
8468.373041359138,0.85485584
8468.473014325979,0.8516589
8468.57298729281,0.8674477
8468.672960259639,0.89345056
8468.772933226463,0.92066824
8468.87290619328,0.9441751
8468.972879160092,0.95803237
8469.072852126897,0.97218883
8469.1728250937,0.9836097
8469.272798060496,0.98466736
8469.372771027287,0.9774977
8469.47274399407,0.9732874
8469.572716960849,0.97314686
8469.672689927624,0.9779557
8469.772662894395,0.9874946
8469.872635861157,0.9926907
8469.972608827913,0.98636156
8470.072581794666,0.9781555
8470.172554761413,0.97674626
8470.272527728155,0.9864748
8470.372500694892,0.9985717
8470.472473661623,1.0008107
8470.572446628348,1.0061532
8470.672419595068,1.0108714
8470.772392561783,1.0059084
8470.872365528492,0.99203694
8470.972338495196,0.9912905
8471.072311461892,1.01098
8471.172284428587,1.0284541
8471.272257395272,1.0173533
8471.372230361956,0.99840665
8471.472203328633,0.9872636
8471.572176295304,0.9861542
8471.672149261969,0.9775047
8471.772122228629,0.97022456
8471.872095195286,0.9753649
8471.972068161935,0.98581636
8472.072041128578,0.9862586
8472.172014095217,0.98176444
8472.27198706185,0.9834073
8472.371960028478,0.97877353
8472.471932995102,0.98400986
8472.571905961719,0.9835223
8472.67187892833,0.98463774
8472.771851894937,0.98653454
8472.871824861537,0.995924
8472.971797828131,1.0022819
8473.07177079472,0.99772483
8473.171743761306,0.9952642
8473.271716727886,1.0012455
8473.371689694459,1.0081137
8473.471662661028,1.0110075
8473.57163562759,1.0059433
8473.671608594148,0.99650395
8473.7715815607,0.9964532
8473.871554527248,1.0025536
8473.97152749379,1.0108443
8474.071500460324,1.0036391
8474.171473426855,0.9945729
8474.27144639338,0.9962907
8474.371419359899,1.0073432
8474.471392326413,1.0173675
8474.571365292923,1.0072974
8474.671338259426,0.9978835
8474.771311225924,0.995537
8474.871284192417,0.9977065
8474.971257158903,1.0005438
8475.071230125386,1.0084955
8475.171203091862,1.0112715
8475.271176058333,1.0144293
8475.371149024799,1.0121261
8475.47112199126,1.0156133
8475.571094957713,1.0120608
8475.671067924164,1.0032856
8475.771040890608,0.9893436
8475.871013857046,0.98139185
8475.970986823479,0.9801117
8476.070959789908,0.98565453
8476.17093275633,0.9904239
8476.270905722746,0.9802582
8476.370878689157,0.97353953
8476.470851655564,0.9793207
8476.570824621966,0.9943212
8476.67079758836,1.0032332
8476.77077055475,0.99379086
8476.870743521135,0.9882575
8476.970716487514,0.97907627
8477.070689453887,0.9638755
8477.170662420256,0.9617231
8477.270635386618,0.9809798
8477.370608352976,1.0034946
8477.470581319329,1.0034004
8477.570554285676,0.99451387
8477.670527252016,0.98575354
8477.770500218352,0.9902195
8477.870473184683,0.9978849
8477.970446151008,0.999277
8478.070419117328,0.99975216
8478.17039208364,0.9965085
8478.27036504995,0.9879914
8478.370338016253,0.973212
8478.470310982551,0.9658891
8478.570283948844,0.9788835
8478.670256915131,1.0010314
8478.770229881415,1.0168157
8478.870202847691,1.0141382
8478.97017581396,0.9978586
8479.070148780227,0.98566955
8479.170121746487,0.9855133
8479.270094712741,0.9953534
8479.370067678992,1.0083514
8479.470040645236,1.0095923
8479.570013611476,1.0083709
8479.669986577708,1.0044453
8479.769959543935,0.99832654
8479.869932510159,0.99311507
